DEPTH,Gamma Ray (GR),Deep Resisitivity (RT),Medium Resistivity (RM),Shallow Resistivity (RS),Density (RHOB),Neutron Porosity (NPHI),Total Porosity (PHIT),Effective Porosity (PHIE),Clay Volume (VCL),Permeability (Perm),Water Saturation (SW),Labels
3684.7272,84.2426,1.1437,1.1488,1.1894,2.4645,0.3547,0.173,0.0941,0.5978,0.0115,1.0,1
3684.8796,88.7037,1.3711,1.3685,1.4112,2.4884,0.3601,0.1635,0.0748,0.6603,0.0023,1.0,1
3685.032,96.8092,1.5284,1.5225,1.5587,2.499,0.351,0.1564,0.0727,0.6413,0.0026,1.0,1
3685.1844,106.6716,1.4022,1.3979,1.4004,2.5033,0.3562,0.1557,0.0726,0.6387,0.0026,1.0,1
3685.3368,105.6081,1.2397,1.2275,1.2006,2.4736,0.3506,0.1678,0.0867,0.6143,0.0069,1.0,1
3685.4892,106.4817,1.2482,1.224,1.1931,2.491,0.3651,0.1636,0.0723,0.6743,0.0017,1.0,1
3685.6416,100.0578,1.5702,1.526,1.4899,2.5172,0.3645,0.1515,0.0777,0.5946,0.0057,1.0,1
3685.794,97.6117,1.4703,1.4251,1.4063,2.5036,0.3691,0.1588,0.0852,0.5863,0.0089,1.0,1
3685.9464,93.4317,1.2552,1.1983,1.2005,2.483,0.3723,0.169,0.0952,0.5772,0.0152,1.0,1
3686.0988,93.7774,1.05,0.9932,1.0062,2.4446,0.3792,0.1881,0.1141,0.5612,0.0367,1.0,1
3686.2512,90.2068,0.9067,0.8554,0.8711,2.4372,0.3889,0.194,0.1111,0.5957,0.0223,1.0,1
3686.4036,87.285,0.9386,0.8829,0.9055,2.4536,0.3984,0.1889,0.1005,0.6282,0.0104,1.0,1
3686.556,86.3444,1.4681,1.3754,1.3935,2.5161,0.3763,0.1549,0.0694,0.6531,0.0019,1.0,1
3686.7084,88.7778,1.4158,1.3229,1.352,2.4824,0.3648,0.1674,0.0867,0.6126,0.007,1.0,1
3686.8608,94.7161,1.147,1.0669,1.0824,2.4732,0.3575,0.1697,0.0897,0.6068,0.0086,1.0,1
3687.0132,98.988,1.2065,1.1224,1.1298,2.5045,0.357,0.1554,0.0873,0.5635,0.0127,1.0,1
3687.1656,100.06,1.6646,1.5505,1.5746,2.5272,0.3536,0.1442,0.0868,0.5272,0.0189,1.0,1
3687.318,97.6016,1.3709,1.2661,1.3004,2.4936,0.3466,0.1787,0.1412,0.4565,0.278,1.0,1
3687.4704,90.2901,1.3945,1.2823,1.3066,2.5184,0.3332,0.1642,0.1404,0.4145,0.4419,0.8635,0
3687.6228,84.223,1.544,1.4216,1.4567,2.5158,0.3144,0.1396,0.0728,0.5723,0.0057,1.0,1
3687.7752,84.5383,1.9634,1.8101,1.8588,2.5439,0.2952,0.122,0.0521,0.6066,0.0011,1.0,1
3687.9276,86.4913,1.6714,1.5569,1.6267,2.5085,0.2999,0.1393,0.0626,0.6236,0.0018,1.0,1
3688.08,88.937,1.3938,1.301,1.3491,2.4919,0.3206,0.152,0.093,0.5277,0.0245,1.0,1
3688.2324,87.9824,1.299,1.2123,1.254,2.491,0.3383,0.1568,0.0798,0.6056,0.0055,1.0,1
3688.3848,88.0471,1.8658,1.7522,1.8226,2.5343,0.328,0.1346,0.0562,0.6386,0.001,1.0,1
3688.5372,91.1833,2.2659,2.1243,2.2097,2.5179,0.322,0.1405,0.0536,0.6815,0.0005,1.0,1
3688.6896,92.5826,1.0744,1.0174,1.0658,2.4755,0.3463,0.1659,0.0684,0.7076,0.001,1.0,1
3688.842,93.1142,1.142,1.0823,1.1234,2.5114,0.3707,0.1557,0.0701,0.6525,0.002,1.0,1
3688.9944,94.0968,1.6621,1.5769,1.6342,2.5284,0.3576,0.1447,0.0759,0.5765,0.0064,1.0,1
3689.1468,94.2898,1.5817,1.5121,1.5652,2.5236,0.3447,0.1436,0.0775,0.5652,0.0079,1.0,1
3689.2992,94.8329,1.7821,1.7155,1.7179,2.5139,0.3396,0.1467,0.0785,0.5724,0.0076,1.0,1
3689.4516,90.3861,1.6712,1.6194,1.6059,2.515,0.3401,0.1464,0.078,0.573,0.0074,1.0,1
3689.604,91.1733,1.5414,1.5007,1.4836,2.5245,0.335,0.1408,0.0593,0.649,0.0011,1.0,1
3689.7564,92.1988,1.4513,1.4263,1.4083,2.5175,0.3438,0.1462,0.0642,0.6445,0.0015,1.0,1
3689.9088,97.5624,1.4824,1.4788,1.4645,2.527,0.3499,0.1434,0.0583,0.666,0.0008,1.0,1
3690.0612,98.6854,1.5589,1.5584,1.5587,2.5421,0.3546,0.1377,0.0462,0.7139,0.0002,1.0,1
3690.2136,101.25,1.5026,1.5095,1.5124,2.5245,0.3549,0.1458,0.0618,0.6563,0.0012,1.0,1
3690.366,100.0393,1.0636,1.0751,1.0793,2.4945,0.3633,0.1615,0.08,0.6235,0.0046,1.0,1
3690.5184,103.1105,0.9839,0.9948,1.0065,2.496,0.3603,0.1601,0.0799,0.6182,0.0048,1.0,1
3690.6708,101.4684,1.3725,1.392,1.4428,2.5256,0.3587,0.1462,0.0656,0.6367,0.0018,1.0,1
3690.8232,100.7049,1.5177,1.5434,1.6143,2.5221,0.3478,0.1451,0.0636,0.6434,0.0015,1.0,1
3690.9756,98.0442,1.2044,1.2161,1.2567,2.4962,0.3534,0.1583,0.0875,0.5732,0.0115,1.0,1
3691.128,92.014,0.9857,0.9926,1.0095,2.5145,0.3611,0.1519,0.0828,0.5714,0.0095,1.0,1
3691.2804,89.7792,2.1315,2.1362,2.1413,2.5514,0.3275,0.1267,0.0704,0.5357,0.0077,1.0,1
3691.4328,83.2594,2.4327,2.4468,2.4901,2.5521,0.2927,0.1177,0.068,0.5155,0.0085,1.0,1
3691.5852,82.8932,2.2911,2.2935,2.3366,2.5591,0.2779,0.1108,0.0591,0.5289,0.0042,1.0,1
3691.7376,81.2333,2.3908,2.3734,2.418,2.5619,0.2742,0.1086,0.0567,0.5313,0.0035,1.0,1
3691.89,82.6583,2.3183,2.3026,2.4007,2.5704,0.2748,0.1049,0.0501,0.5473,0.0018,1.0,1
3692.0424,84.0844,2.4029,2.3767,2.4906,2.5793,0.2715,0.1,0.0455,0.5505,0.0012,1.0,1
3692.1948,84.3316,2.4101,2.3855,2.5109,2.5836,0.2749,0.0989,0.0407,0.57,0.0006,1.0,1
3692.3472,90.7078,2.1541,2.1203,2.2458,2.5659,0.2741,0.1067,0.0546,0.5339,0.0029,1.0,1
3692.4996,89.2902,2.4041,2.3614,2.4884,2.6036,0.2676,0.088,0.0354,0.5523,0.0005,1.0,2
3692.652,93.3809,2.6293,2.5898,2.7269,2.5758,0.2664,0.1003,0.0496,0.5332,0.002,1.0,2
3692.8044,86.8597,2.5958,2.542,2.6714,2.616,0.2683,0.0825,0.0337,0.5395,0.0004,1.0,2
3692.9568,86.4564,2.3195,2.2471,2.3763,2.5582,0.2694,0.1091,0.0568,0.5327,0.0035,1.0,1
3693.1092,82.5129,2.2541,2.1622,2.295,2.5533,0.2706,0.1116,0.0599,0.5281,0.0045,1.0,1
3693.2616,84.5002,2.293,2.1781,2.3165,2.5416,0.2789,0.119,0.0542,0.5829,0.0016,1.0,1
3693.414,89.1796,2.1966,2.0636,2.1951,2.5234,0.2879,0.1295,0.0496,0.6547,0.0005,1.0,1
3693.5664,91.8087,2.2771,2.1209,2.2244,2.5518,0.2904,0.1172,0.0369,0.6747,0.0001,1.0,1
3693.7188,91.4043,1.9746,1.8131,1.8525,2.518,0.2923,0.1508,0.1058,0.4811,0.0689,1.0,1
3693.8712,87.392,2.2358,2.0333,2.0246,2.5794,0.289,0.1249,0.112,0.2938,0.7431,0.6925,0
3698.748,66.0702,2.7286,2.2038,1.8592,2.4913,0.2214,0.1379,0.1209,0.3525,0.5072,0.7341,0
3698.9004,67.5864,2.4292,1.9782,1.6911,2.5048,0.2267,0.1342,0.1177,0.3516,0.462,0.7442,0
3699.2052,71.6599,2.332,1.9661,1.6996,2.4952,0.2269,0.1382,0.1189,0.3984,0.2803,0.8743,0
3699.3576,72.5247,2.5879,2.2296,1.907,2.4808,0.2253,0.1435,0.1232,0.4028,0.3059,0.8741,0
3699.51,70.3859,2.4771,2.1853,1.8313,2.4655,0.2338,0.1525,0.1321,0.383,0.5011,0.8378,0
3699.6624,74.5029,2.157,1.9563,1.6297,2.5441,0.2317,0.12,0.1044,0.3716,0.2311,0.8254,0
3700.8816,67.0113,3.2539,2.9067,2.3828,2.5349,0.2057,0.1151,0.0711,0.4966,0.0125,1.0,2
3701.034,74.954,5.3699,4.8525,4.1496,2.5762,0.2023,0.0972,0.0622,0.4785,0.0092,1.0,2
3701.1864,82.9508,1.98,1.893,1.8751,2.5353,0.2292,0.1228,0.1052,0.409,0.1547,0.9409,0
3701.3388,84.4418,2.1006,2.0369,2.0545,2.5529,0.2473,0.1217,0.1057,0.3751,0.2329,0.878,0
3701.4912,81.0673,2.2249,2.19,2.2729,2.5376,0.2553,0.1305,0.0853,0.4918,0.0267,1.0,1
3701.6436,82.1674,2.6733,2.6609,2.7098,2.5552,0.2573,0.1074,0.0197,0.7408,0.0,1.0,2
3701.796,90.7421,2.0495,2.0559,1.966,2.5123,0.2827,0.1333,0.059,0.6174,0.0015,1.0,1
3701.9484,101.3163,1.5173,1.539,1.4318,2.532,0.3159,0.1326,0.0626,0.5953,0.0025,1.0,1
3702.1008,102.169,1.6587,1.6933,1.5925,2.5507,0.3262,0.1267,0.0406,0.6971,0.0001,1.0,1
3702.2532,100.9335,1.7227,1.7634,1.7074,2.5443,0.3185,0.1277,0.043,0.686,0.0002,1.0,1
3702.4056,100.1148,1.5643,1.5849,1.5532,2.5365,0.3206,0.1318,0.0566,0.6241,0.0012,1.0,1
3702.558,100.2626,1.3601,1.3599,1.3373,2.5416,0.3438,0.1352,0.0654,0.5916,0.003,1.0,1
3702.7104,96.3221,1.5452,1.541,1.5302,2.5427,0.3478,0.1357,0.0596,0.6249,0.0014,1.0,1
3702.8628,94.3391,1.6852,1.6768,1.6639,2.5314,0.3504,0.1415,0.0663,0.6132,0.0025,1.0,1
3703.0152,92.1449,1.8478,1.8334,1.814,2.5517,0.3298,0.1271,0.0572,0.601,0.0016,1.0,1
3703.1676,93.722,1.7894,1.7608,1.752,2.5479,0.3204,0.1265,0.0398,0.7012,0.0001,1.0,1
3703.32,92.7446,2.2928,2.2322,2.2445,2.5683,0.3071,0.1139,0.0127,0.8268,0.0,1.0,1
3703.4724,99.2281,1.8145,1.7636,1.814,2.5276,0.3147,0.1343,0.0467,0.6948,0.0003,1.0,1
3703.6248,104.8435,1.5783,1.5288,1.5766,2.5559,0.3232,0.1236,0.066,0.5438,0.0055,1.0,1
3703.7772,105.9941,1.8835,1.8142,1.8607,2.6164,0.3196,0.0952,0.0393,0.5617,0.0006,1.0,1
3703.9296,101.1832,1.9896,1.9222,1.9835,2.551,0.3091,0.1222,0.0553,0.5909,0.0016,1.0,1
3704.082,95.7892,1.9131,1.8461,1.9052,2.5736,0.3065,0.1113,0.0466,0.5909,0.0008,1.0,1
3704.2344,94.3577,1.7884,1.7232,1.7857,2.5537,0.3203,0.1239,0.0591,0.5779,0.0024,1.0,1
3704.3868,94.5463,1.5425,1.4796,1.542,2.5322,0.3352,0.1373,0.0733,0.5614,0.0066,1.0,1
3704.5392,95.3557,1.445,1.3819,1.43,2.5226,0.3399,0.1429,0.0534,0.6932,0.0004,1.0,1
3704.6916,96.6209,1.5056,1.4388,1.4789,2.5057,0.3366,0.1497,0.0477,0.7621,0.0001,1.0,1
3704.844,99.0888,1.7928,1.7039,1.7396,2.5617,0.3386,0.1248,0.0468,0.6494,0.0004,1.0,1
3704.9964,99.6721,1.462,1.3882,1.4035,2.5369,0.3422,0.137,0.0508,0.6814,0.0004,1.0,1
3705.1488,96.3239,1.5516,1.4733,1.4805,2.57,0.3378,0.1208,0.0504,0.6111,0.0009,1.0,1
3705.3012,92.5006,2.0592,1.9399,1.944,2.5647,0.3163,0.1178,0.0433,0.638,0.0004,1.0,1
3705.4536,93.96,2.3141,2.1646,2.1694,2.5911,0.3041,0.1028,0.0317,0.6377,0.0001,1.0,1
3705.606,95.9163,2.0502,1.8972,1.9166,2.6038,0.3126,0.0991,0.0317,0.6205,0.0001,1.0,1
3705.7584,93.612,2.0115,1.8291,1.8147,2.5736,0.3277,0.1166,0.0429,0.6353,0.0004,1.0,1
3705.9108,88.8024,2.0535,1.8515,1.8353,2.5332,0.3277,0.135,0.0557,0.644,0.0009,1.0,1
3706.0632,87.1245,2.3916,2.0801,1.9973,2.5296,0.3132,0.133,0.0583,0.6202,0.0014,1.0,1
3706.2156,89.4564,2.5698,2.1257,1.9623,2.5069,0.3021,0.1585,0.1122,0.4811,0.0866,1.0,1
3710.3304,75.2295,5.5689,4.7045,4.1758,2.5181,0.2203,0.115,0.0255,0.7395,0.0,1.0,2
3710.4828,87.5979,2.1366,1.9076,1.8424,2.5209,0.254,0.1222,0.0569,0.5822,0.002,1.0,1
3710.6352,91.1721,2.0032,1.8308,1.8713,2.5814,0.2887,0.1239,0.0819,0.4857,0.0244,1.0,1
3710.7876,88.4775,2.2061,2.0418,2.1636,2.5388,0.2973,0.1249,0.0704,0.5296,0.0082,1.0,1
3710.94,84.915,1.8869,1.7772,1.8744,2.5136,0.3007,0.1371,0.0797,0.5326,0.0128,1.0,1
3711.0924,84.537,1.9075,1.8295,1.8346,2.5173,0.2984,0.1531,0.1121,0.4702,0.0977,1.0,1
3711.2448,78.9275,1.966,1.9191,1.8844,2.4743,0.2993,0.1708,0.1376,0.453,0.2621,1.0,0
3711.3972,77.2445,1.6034,1.5937,1.5313,2.5073,0.301,0.158,0.1356,0.4042,0.4346,1.0,0
3711.702,70.8345,2.4087,2.4037,2.2395,2.5569,0.2873,0.1334,0.1149,0.3955,0.2541,1.0,0
3711.8544,75.8011,2.2108,2.1994,2.1676,2.5606,0.2888,0.1128,0.0481,0.5892,0.001,1.0,1
3712.0068,84.7906,1.3711,1.3739,1.3714,2.5452,0.3182,0.1272,0.0514,0.6333,0.0007,1.0,1
3712.1592,90.1088,1.1238,1.1381,1.1471,2.5094,0.3565,0.153,0.068,0.6532,0.0017,1.0,1
3712.3116,90.3643,1.4419,1.4686,1.494,2.5362,0.372,0.1447,0.0651,0.6329,0.0019,1.0,1
3712.464,94.0627,1.5586,1.5878,1.6086,2.5349,0.3569,0.1415,0.0559,0.672,0.0007,1.0,1
3712.6164,96.7948,1.4858,1.5138,1.5102,2.5401,0.339,0.1347,0.0597,0.62,0.0015,1.0,1
3712.7688,98.8941,1.507,1.5259,1.5164,2.5161,0.3376,0.1453,0.0761,0.5782,0.0064,1.0,1
3712.9212,96.459,1.4737,1.4875,1.492,2.5002,0.3291,0.1504,0.0729,0.6148,0.0035,1.0,1
3713.0736,98.0281,1.2585,1.2665,1.2827,2.4487,0.3398,0.1764,0.0785,0.6948,0.0019,1.0,1
3713.226,93.4512,1.2685,1.2625,1.2791,2.5798,0.3251,0.1132,0.048,0.5911,0.0009,1.0,1
3713.3784,94.4261,1.8633,1.805,1.8352,2.6583,0.3009,0.0715,0.0257,0.5351,0.0002,1.0,1
3713.5308,94.1416,2.3128,2.2064,2.2385,2.4734,0.2841,0.1513,0.0781,0.5919,0.006,1.0,1
3713.6832,98.746,2.242,2.0991,2.1493,2.5422,0.2872,0.1208,0.0469,0.6305,0.0005,1.0,1
3713.8356,99.091,2.4244,2.2419,2.3022,2.5617,0.2958,0.1141,0.0367,0.661,0.0001,1.0,1
3713.988,96.1899,2.6472,2.4188,2.4711,2.5996,0.3014,0.0982,0.0123,0.7449,0.0,1.0,1
3714.1404,95.1018,2.3692,2.1283,2.1187,2.53,0.2998,0.1295,0.0643,0.5742,0.0035,1.0,1
3714.2928,85.9559,2.4898,2.2034,2.104,2.5316,0.2913,0.1449,0.1242,0.4096,0.2908,0.7429,0
3715.3596,72.006,2.4975,2.1287,1.8277,2.426,0.2369,0.1695,0.1448,0.4157,0.4903,0.7614,0
3715.512,77.8245,2.7135,2.2853,1.9723,2.4919,0.2434,0.145,0.1109,0.4595,0.106,1.0,0
3715.6644,76.0318,2.7983,2.3482,2.0795,2.513,0.2478,0.1379,0.1218,0.3341,0.6444,0.6557,0
3715.8168,76.8922,2.9206,2.4543,2.1907,2.4535,0.2471,0.1617,0.1397,0.3903,0.5711,0.789,0
3715.9692,81.1162,2.8984,2.416,2.1624,2.4295,0.2462,0.1618,0.0869,0.5894,0.0093,1.0,1
3716.1216,87.2352,2.438,2.0109,1.8169,2.5314,0.2579,0.1184,0.0464,0.6227,0.0006,1.0,1
3716.274,82.5212,2.2032,1.7941,1.6141,2.5349,0.2796,0.1397,0.1195,0.412,0.2447,0.8791,0
3716.8836,66.9418,2.5594,2.0317,1.7115,2.4094,0.2395,0.177,0.1492,0.4489,0.3753,0.8758,0
3717.1884,72.3727,2.9626,2.3308,1.8562,2.5133,0.2558,0.1405,0.1218,0.3809,0.3759,0.722,0
3720.2364,63.0446,5.118,4.1534,3.3484,2.5406,0.2088,0.1138,0.103,0.2711,0.6978,0.6163,0
3720.3888,65.2068,5.7279,4.7033,3.8984,2.55,0.2079,0.1097,0.0983,0.2966,0.4355,0.6006,0
3720.5412,72.6268,4.1078,3.6135,3.3243,2.5477,0.2211,0.115,0.0996,0.3838,0.1674,0.7252,0
3720.6936,81.0355,2.3536,2.1222,2.0884,2.5753,0.2527,0.1144,0.0749,0.4828,0.0179,1.0,1
3720.846,89.4438,2.5334,2.3178,2.3909,2.5466,0.2706,0.1147,0.051,0.5817,0.0013,1.0,1
3720.9984,93.2372,2.7134,2.5157,2.665,2.5449,0.2777,0.1172,0.0448,0.6263,0.0005,1.0,1
3721.1508,95.5457,2.8498,2.6614,2.8253,2.5377,0.269,0.1183,0.0411,0.6535,0.0002,1.0,1
3721.3032,92.747,2.3032,2.1781,2.2938,2.5445,0.2747,0.1166,0.0454,0.6206,0.0005,1.0,1
3721.4556,87.1316,2.8056,2.7036,2.8016,2.5755,0.2634,0.0997,0.0444,0.5545,0.0011,1.0,2
3721.608,81.5458,3.1251,3.0704,3.0844,2.5778,0.2489,0.1121,0.0711,0.4888,0.0136,1.0,2
3721.7604,77.24,3.2864,3.2651,3.1764,2.5649,0.2329,0.112,0.0948,0.4381,0.0743,1.0,2
3721.9128,72.56,3.732,3.686,3.4446,2.5553,0.2174,0.1108,0.0959,0.3831,0.1462,0.792,2
3722.0652,72.151,4.413,4.3699,4.1218,2.5802,0.2139,0.0995,0.0863,0.3782,0.103,0.7726,2
3722.2176,75.3438,4.4679,4.4489,4.3812,2.5572,0.2192,0.1106,0.0945,0.4158,0.0946,1.0,2
3722.37,86.3424,3.2376,3.2192,3.2962,2.5516,0.2471,0.1065,0.0519,0.5452,0.0021,1.0,2
3722.5224,95.2465,1.8856,1.8634,1.9503,2.5397,0.2858,0.1216,0.0442,0.65,0.0003,1.0,1
3722.6748,100.3094,1.8895,1.8563,1.9764,2.5637,0.3074,0.1161,0.0306,0.7095,0.0,1.0,1
3722.8272,101.2356,1.9574,1.9248,2.0621,2.548,0.3091,0.1236,0.0347,0.7204,0.0001,1.0,1
3722.9796,99.1566,2.5462,2.5099,2.6367,2.5701,0.291,0.1091,0.0274,0.696,0.0,1.0,1
3723.132,97.1328,2.5017,2.4587,2.5391,2.5615,0.2901,0.1128,0.0339,0.6722,0.0001,1.0,1
3723.2844,94.6798,2.3307,2.3069,2.3719,2.5723,0.2847,0.1065,0.0337,0.6433,0.0001,1.0,1
3723.4368,92.6622,2.6202,2.6037,2.6392,2.5982,0.2827,0.0942,0.028,0.6196,0.0001,1.0,2
3723.5892,92.0195,3.1565,3.108,3.1537,2.5707,0.2772,0.1054,0.0381,0.612,0.0003,1.0,2
3723.7416,91.5309,2.2463,2.1871,2.2347,2.5647,0.2782,0.1083,0.0414,0.6062,0.0004,1.0,1
3723.894,90.2626,2.322,2.2308,2.2719,2.6152,0.284,0.0868,0.0271,0.5913,0.0001,1.0,1
3724.0464,89.9658,2.2535,2.1616,2.2287,2.5664,0.2886,0.1102,0.0463,0.5878,0.0008,1.0,1
3724.1988,93.4054,2.8126,2.7083,2.7656,2.5787,0.288,0.1044,0.0345,0.6283,0.0002,1.0,1
3724.3512,94.4021,2.285,2.1989,2.2201,2.5568,0.2948,0.1161,0.0416,0.64,0.0003,1.0,1
3724.5036,94.1941,1.9095,1.852,1.8598,2.5565,0.2943,0.1161,0.042,0.6376,0.0003,1.0,1
3724.656,87.0514,2.8156,2.7366,2.6875,2.5896,0.278,0.0969,0.0424,0.5535,0.0009,1.0,2
3724.8084,85.6318,2.8575,2.8154,2.7819,2.5612,0.2702,0.1079,0.0549,0.5368,0.0029,1.0,2
3724.9608,89.7392,3.0724,3.0485,2.9827,2.5792,0.2641,0.0982,0.0373,0.5852,0.0004,1.0,2
3725.1132,101.0188,2.6536,2.6387,2.5478,2.5615,0.283,0.111,0.0256,0.7179,0.0,1.0,1
3725.2656,108.6426,1.9677,1.9591,1.9063,2.5682,0.2938,0.1106,0.0129,0.8076,0.0,1.0,1
3725.418,109.1561,2.1673,2.1673,2.1417,2.5833,0.304,0.1063,0.009,0.8136,0.0,1.0,1
3725.5704,104.3065,2.0758,2.0913,2.1544,2.5933,0.3022,0.1013,0.013,0.7565,0.0,1.0,1
3725.7228,100.8824,2.0355,2.0508,2.1525,2.5689,0.3023,0.1124,0.0269,0.7163,0.0,1.0,1
3725.8752,103.5153,1.9741,1.9956,2.1024,2.5427,0.3106,0.1264,0.0328,0.7472,0.0,1.0,1
3726.0276,110.0329,1.8092,1.8455,1.916,2.5575,0.3119,0.12,0.0175,0.8239,0.0,1.0,1
3726.18,123.4382,2.0899,2.1362,2.1605,2.6222,0.3094,0.09,0.0,0.98,0.0,1.0,1
3726.3324,126.0325,2.5057,2.5676,2.5443,2.6223,0.3021,0.0881,0.0,0.98,0.0,1.0,1
3726.6372,119.464,1.9153,2.0106,2.2314,2.5983,0.3086,0.1007,0.0,0.9349,0.0,1.0,1
3726.7896,111.5546,1.7786,1.8628,2.0989,2.5432,0.3249,0.1298,0.022,0.8418,0.0,1.0,1
3726.942,103.679,1.3444,1.4056,1.627,2.5141,0.3389,0.1465,0.0473,0.7492,0.0001,1.0,1
3727.0944,99.2899,1.1,1.1461,1.3236,2.4901,0.349,0.1599,0.0656,0.6975,0.0009,1.0,1
3727.2468,105.9822,1.9491,1.9925,2.1939,2.5906,0.3284,0.1091,0.016,0.7763,0.0,1.0,1
3727.3992,106.8669,2.2844,2.2518,2.3821,2.6415,0.31,0.0814,0.0,0.7867,0.0,1.0,1
3727.5516,105.7762,2.0828,2.0261,2.0917,2.5698,0.3113,0.1143,0.0201,0.7738,0.0,1.0,1
3727.704,94.892,2.1695,2.1258,2.1729,2.5463,0.3208,0.1273,0.0494,0.6458,0.0006,1.0,1
3727.8564,89.2556,2.3759,2.3457,2.3569,2.549,0.3187,0.1256,0.0601,0.5795,0.0025,1.0,1
3728.0088,84.7414,2.471,2.4403,2.4084,2.5523,0.3033,0.1202,0.0674,0.5264,0.0072,1.0,1
3728.1612,88.6225,2.6504,2.6027,2.41,2.5566,0.2967,0.1166,0.0544,0.572,0.0019,1.0,1
3728.3136,89.6052,2.6626,2.6155,2.4141,2.5534,0.2865,0.1155,0.0513,0.5836,0.0013,1.0,1
3728.466,93.8623,2.5038,2.461,2.2401,2.5509,0.2845,0.1162,0.0428,0.6337,0.0004,1.0,1
3728.6184,95.975,2.5399,2.4761,2.2618,2.568,0.2872,0.1091,0.0332,0.6585,0.0001,1.0,1
3728.7708,101.2912,2.3742,2.2774,2.1285,2.5679,0.2933,0.1106,0.0249,0.7211,0.0,1.0,1
3728.9232,98.6914,2.9774,2.807,2.6679,2.5822,0.2941,0.1044,0.0246,0.6905,0.0,1.0,1
3729.0756,92.4822,3.3302,3.1157,3.083,2.5796,0.2917,0.1049,0.0368,0.6174,0.0002,1.0,2
3729.228,89.0517,3.3749,3.1444,3.1607,2.5794,0.2829,0.1028,0.0425,0.5771,0.0007,1.0,2
3729.3804,93.6029,2.6107,2.4331,2.4363,2.5586,0.2927,0.1147,0.0422,0.6306,0.0004,1.0,1
3729.5328,94.0182,1.8439,1.7268,1.7226,2.553,0.2949,0.1178,0.0438,0.6355,0.0004,1.0,1
3729.6852,91.6102,2.78,2.6167,2.56,2.5962,0.2817,0.0949,0.0307,0.6072,0.0001,1.0,2
3729.8376,87.2085,3.601,3.5045,3.468,2.5837,0.2642,0.0962,0.0414,0.5554,0.0008,1.0,2
3729.99,86.862,3.4346,3.3472,3.4361,2.577,0.258,0.0977,0.0435,0.5513,0.001,1.0,2
3730.1424,88.1879,3.2516,3.1698,3.3085,2.5805,0.2651,0.0979,0.0404,0.5669,0.0006,1.0,2
3730.2948,89.8404,3.3482,3.2765,3.4218,2.5858,0.2713,0.097,0.0361,0.5864,0.0003,1.0,2
3730.4472,89.5987,2.9212,2.8609,2.9174,2.606,0.292,0.093,0.0334,0.5835,0.0003,1.0,2
3730.5996,92.2521,1.9593,1.9432,2.0473,2.6112,0.3129,0.0959,0.0301,0.6147,0.0001,1.0,1
3730.752,93.5537,1.756,1.7475,1.8716,2.6015,0.3366,0.1062,0.0356,0.63,0.0002,1.0,1
3730.9044,93.9818,1.562,1.5842,1.7829,2.554,0.3485,0.1308,0.0539,0.6351,0.0009,1.0,1
3731.0568,93.1065,1.5708,1.6129,1.8499,2.5473,0.3605,0.1368,0.0605,0.6248,0.0015,1.0,1
3731.2092,92.044,1.542,1.5813,1.7947,2.5324,0.3722,0.1465,0.0704,0.6123,0.0032,1.0,1
3731.3616,94.8831,1.2922,1.3175,1.4407,2.5167,0.3877,0.1575,0.0728,0.6457,0.0025,1.0,1
3731.514,96.4921,1.0617,1.0727,1.1509,2.4471,0.3945,0.1909,0.095,0.6646,0.0055,1.0,1
3731.6664,98.4953,1.157,1.1723,1.2512,2.4715,0.3792,0.1759,0.0793,0.6882,0.0021,1.0,1
3731.8188,100.1228,1.238,1.2557,1.3241,2.4458,0.3573,0.1821,0.0807,0.7073,0.0018,1.0,1
3731.9712,98.4493,1.2627,1.2765,1.3084,2.4516,0.3522,0.1782,0.0812,0.6876,0.0023,1.0,1
3732.1236,97.2787,1.5122,1.523,1.5019,2.4811,0.336,0.1608,0.0703,0.6739,0.0016,1.0,1
3732.276,98.9781,1.9174,1.9144,1.8355,2.4794,0.3343,0.1611,0.0671,0.6939,0.001,1.0,1
3732.4284,104.3717,1.614,1.5911,1.5025,2.4889,0.3384,0.1578,0.0544,0.7573,0.0002,1.0,1
3732.5808,104.6948,1.3856,1.3337,1.2737,2.4774,0.3513,0.1663,0.06,0.7611,0.0003,1.0,1
3732.7332,106.8354,1.5117,1.437,1.4395,2.4699,0.3563,0.1709,0.0595,0.7863,0.0002,1.0,1
3732.8856,105.7498,1.5381,1.4395,1.4805,2.4722,0.361,0.1711,0.0616,0.7735,0.0003,1.0,1
3733.038,105.1813,1.3895,1.2979,1.3366,2.4527,0.374,0.1832,0.0715,0.7668,0.0006,1.0,1
3733.1904,101.3422,1.3265,1.2294,1.2413,2.4473,0.377,0.1864,0.0814,0.7217,0.0016,1.0,1
3733.3428,97.6,1.3161,1.2153,1.2188,2.4539,0.3761,0.1832,0.0867,0.6776,0.0033,1.0,1
3733.4952,97.1268,1.2996,1.1996,1.2003,2.4757,0.3861,0.1757,0.082,0.6721,0.0029,1.0,1
3733.6476,97.6982,1.4142,1.3015,1.2927,2.468,0.3873,0.1795,0.0837,0.6788,0.0029,1.0,1
3733.8,96.8627,1.3771,1.2577,1.2397,2.4617,0.3821,0.1811,0.0867,0.669,0.0037,1.0,1
3733.9524,94.9374,1.4396,1.3102,1.2872,2.474,0.371,0.1728,0.0844,0.6463,0.0043,1.0,1
